dataset,task,model,model_name,metric,metric_name,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_paired_units,outcome_name,comparison_family,difference_definition,negative_difference_favours,positive_difference_favours,holm_p_value,cross_task_comparability
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Script,performance_loss_pct,-29.807209582468854,-31.98589678378019,-27.655203688226077,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Script,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Typological,performance_loss_pct,-16.116813226804517,-18.5158181001727,-13.777638836532027,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Typological,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Wikipedia size,performance_loss_pct,-32.27048522914695,-34.36995671504942,-30.16736139739328,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Genetic,performance_loss_pct,-29.393042162944923,-31.41428369538123,-27.40371141194716,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Genetic,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Geographic,performance_loss_pct,-5.454627932195698,-7.608437432853257,-3.3187120966234773,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Geographic,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,LightGBM,performance_loss_pct,-15.917805615662672,-17.987515832413425,-13.84857185429125,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,LightGBM,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,MLP,performance_loss_pct,-4.740680446811869,-6.145915838280939,-3.395734481333825,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,MLP,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Script,performance_loss_pct,-25.969955371118186,-28.142644166945633,-23.784258952861766,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Script,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Typological,performance_loss_pct,-12.279559015453845,-14.697093593826363,-9.90696440198253,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Typological,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Wikipedia size,performance_loss_pct,-28.43323101779628,-30.577989816029884,-26.27074627770386,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Geographic,performance_loss_pct,23.938414230749224,22.059568726371154,25.837522251560703,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Geographic,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,LightGBM,performance_loss_pct,13.47523654728225,11.764240077828422,15.172524020380019,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Genetic,LightGBM,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,MLP,performance_loss_pct,24.652361716133054,22.670675156269354,26.637636761442995,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Genetic,MLP,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Script,performance_loss_pct,3.423086791826738,2.2575637980709664,4.591939195851855,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Script,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Typological,performance_loss_pct,17.113483147491078,15.24393193200388,19.00606517029126,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Typological,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Wikipedia size,performance_loss_pct,0.9598111451486419,-0.05284232434178723,1.97324297527738,0.06279686015699215,762,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Wikipedia size,0.1255937203139843,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,LightGBM,performance_loss_pct,-10.463177683466977,-12.671449305740879,-8.259580889124296,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Geographic,LightGBM,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,MLP,performance_loss_pct,0.7139474853838288,-1.5215267151700893,2.938246884289187,0.5169741512924354,762,PL (%),All methods within held-out task,method_a minus method_b,Geographic,MLP,0.5169741512924354,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Script,performance_loss_pct,-20.515327438922487,-22.60071700062502,-18.439144016651948,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Script,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Typological,performance_loss_pct,-6.824931083258147,-9.160548103622085,-4.480615743624917,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Typological,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Wikipedia size,performance_loss_pct,-22.978603085600582,-24.99774793866632,-20.98096689922428,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,MLP,performance_loss_pct,11.177125168850804,9.247200630688878,13.16302949624527,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,MLP,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Script,performance_loss_pct,-10.052149755455513,-11.892522152912104,-8.20999600943929,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Script,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Typological,performance_loss_pct,3.638246600208828,1.380873496247791,5.913632932850059,0.0020998950052497373,762,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Typological,0.006299685015749212,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Wikipedia size,performance_loss_pct,-12.515425402133609,-14.320329329461414,-10.709693400777223,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Script,performance_loss_pct,-21.229274924306317,-23.418737574400026,-19.061721619450275,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,MLP,Script,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Typological,performance_loss_pct,-7.538878568641977,-9.840839491361345,-5.268115466076219,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,MLP,Typological,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Wikipedia size,performance_loss_pct,-23.692550570984416,-25.83055775385357,-21.55442970730384,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,MLP,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Script,Typological,performance_loss_pct,13.69039635566434,11.615905144608675,15.8040713859473,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Script,Typological,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Script,Wikipedia size,performance_loss_pct,-2.4632756466780963,-3.440126713287515,-1.5199318875402426,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Script,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Wikipedia size,performance_loss_pct,-16.153672002342436,-18.16841416260942,-14.179459176910845,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Typological,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-Equal,performance_loss_pct,4.425021101918205,0.0,12.286349327710989,0.05079746012699365,9,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-Equal,1.0,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-RRF,performance_loss_pct,6.24586981031783,0.4558052632505074,14.235484877492674,0.008699565021748913,9,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-RRF,0.37408129593520323,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Genetic,performance_loss_pct,-6.566244629736939,-20.52185118733703,8.202713213520079,0.37058147092645366,9,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Genetic,1.0,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Geographic,performance_loss_pct,-1.4594688989425435,-4.660839631748865,0.2438812091499288,0.7004649767511625,9,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Geographic,1.0,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,LightGBM,performance_loss_pct,-2.0118667192051065,-8.896548313014952,3.4666088193645814,0.5975701214939253,9,PL (%),All methods within held-out task,method_a minus method_b,ASJP,LightGBM,1.0,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,MLP,performance_loss_pct,4.862400052835887,0.0,13.675589632006648,0.20618969051547423,9,PL (%),All methods within held-out task,method_a minus method_b,ASJP,MLP,1.0,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Script,performance_loss_pct,1.681262369782748,-3.9817145135090093,10.347290022659813,0.7212639368031598,9,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Script,1.0,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Typological,performance_loss_pct,5.217205208835389,-2.0847173758709823,15.45445339941888,0.25698715064246785,9,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Typological,1.0,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Wikipedia size,performance_loss_pct,2.079903227498668,-2.847992168201932,8.354911587791982,0.5150742462876856,9,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite-RRF,performance_loss_pct,1.8208487083996243,0.0,5.462546125198873,0.7004649767511625,9,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Genetic,performance_loss_pct,-10.991265731655144,-21.653548344216073,-1.6300832019543088,0.0191990400479976,9,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Genetic,0.671966401679916,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Geographic,performance_loss_pct,-5.884490000860748,-13.745818226653533,-0.38736210212429967,0.04909754512274386,9,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Geographic,1.0,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,LightGBM,performance_loss_pct,-6.436887821123311,-16.299846414342298,1.7639991352959588,0.15489225538723064,9,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,LightGBM,1.0,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,MLP,performance_loss_pct,0.4373789509176823,-0.11565517731391672,1.4277920300669635,0.6890655467226638,9,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,MLP,1.0,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Script,performance_loss_pct,-2.7437587321354564,-5.255909808156632,-0.6810684329621212,0.012199390030498474,9,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Script,0.4759762011899405,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Typological,performance_loss_pct,0.7921841069171836,-3.0869533785132095,4.706100764657982,0.7208639568021599,9,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Typological,1.0,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Wikipedia size,performance_loss_pct,-2.3451178744195365,-6.2229224702510715,1.6754544393541788,0.24148792560371982,9,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Genetic,performance_loss_pct,-12.812114440054769,-23.967222392707225,-2.4312375668832495,0.011399430028498575,9,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Genetic,0.4673766311684416,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Geographic,performance_loss_pct,-7.7053387092603725,-17.867276191979418,-0.38736210212429967,0.04909754512274386,9,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Geographic,1.0,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,LightGBM,performance_loss_pct,-8.257736529522937,-17.242680948629484,-0.8886397377723434,0.015699215039248038,9,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,LightGBM,0.5651717414129294,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,MLP,performance_loss_pct,-1.3834697574819421,-5.5010978509701784,1.389240304295658,0.5535723213839308,9,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,MLP,1.0,scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Script,performance_loss_pct,-4.564607440535081,-8.308146764302439,-1.2901981114576941,0.0015999200039998,9,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Script,0.0703964801759912,scale-free; suitable for cross-task aggregation
