,task_lang,transfer_lang,accuracy,f1_score,new_gen,new_typ,new_geo,script
35219,stan1293,telu1262,0.8480392156862745,0.8410584762904063,18.909454,0.195954732314238,0.3403826265125677,0.5354
35220,kach1280,telu1262,0.2892156862745098,0.2749141181399245,20.786098,0.11657834027431024,0.09076978509582764,0.5096
35221,nepa1254,telu1262,0.8284313725490197,0.8148761427949542,21.044783,0.05543401669610215,0.03148241943700532,0.5096
35222,kore1280,telu1262,0.8284313725490197,0.8168481871501347,19.896181,0.09989816623152681,0.24360899823252247,0.5574
35223,ligu1248,telu1262,0.6568627450980392,0.6384709668686929,20.796045,0.15888439109212849,0.326322137304484,0.5096
35224,meso1252,telu1262,0.8333333333333334,0.83056082648113,20.764906,0.11936725115215496,0.18233303023977135,0.409
35226,sund1252,telu1262,0.7941176470588235,0.787314180893426,18.334587,0.12271761668573522,0.22352717704485955,0.4867
35227,guja1252,telu1262,0.7794117647058824,0.7533986701430611,20.563618,0.051576004084627036,0.008515351526284472,0.3548
35228,beng1280,telu1262,0.8088235294117647,0.8038853974684923,20.655766,0.05812355793882218,0.03343501807527083,0.3548
35229,papi1253,telu1262,0.5882352941176471,0.5772646159913241,25.358446,0.2260554413285193,0.6284508373620424,0.5096
35230,nucl1235,telu1262,0.8088235294117647,0.8032458936907549,18.648157,0.10401903459751827,0.21868812305647595,0.5587
35231,mait1250,telu1262,0.7303921568627451,0.723162631641275,19.998323,0.06936963187094913,0.005877351281803754,0.3141
35232,taiz1242,telu1262,0.8284313725490197,0.8220026126392586,22.148022,0.15888439109212849,0.17587613946243794,0.409
35233,bhoj1244,telu1262,0.7647058823529411,0.7513726766035392,20.81433,0.08049632761080994,0.003367788054579557,0.3548
35234,soma1255,telu1262,0.6127450980392157,0.6016242335955532,21.34501,0.11636290904864965,0.2215922186676742,0.5096
35235,nort2641,telu1262,0.6862745098039216,0.6769952194963053,19.948305,0.10414576232045247,0.2183129786538612,0.5096
35236,sout2697,telu1262,0.7009803921568627,0.6944057050630371,19.876057,0.07782808675359143,0.14724725793477658,0.4867
35237,croa1245,telu1262,0.8725490196078431,0.869489978606823,25.32768,0.11047107865286643,0.31467008995543094,0.5096
35238,sinh1246,telu1262,0.803921568627451,0.7878095259517907,22.97257,0.05365034353458553,0.08579594078685794,0.2468
35239,yuec1235,telu1262,0.8382352941176471,0.8362399426030105,19.138542,0.15289867954000624,0.14985698335384706,0.5933
35240,malt1254,telu1262,0.4901960784313725,0.4651832294689437,20.11171,0.12425762147589647,0.3271953820753277,0.5096
35241,urdu1245,telu1262,0.8137254901960784,0.797100368073051,22.80531,0.07614690611789443,0.04526051060057602,0.4359
35242,viet1252,telu1262,0.8676470588235294,0.8630310420811261,21.423008,0.15179523520858074,0.15429362285069603,0.5933
35243,nucl1302,telu1262,0.8088235294117647,0.7998375659494551,18.903307,0.11557843167125292,0.20020660459525622,0.5295
35244,port1283,telu1262,0.8529411764705882,0.8393252111010837,20.826914,0.11521070606046513,0.7046158862756449,0.5096
35245,stan1295,telu1262,0.8823529411764706,0.8876926613341966,23.059599,0.12186264326414031,0.33750972758962794,0.5096
35246,nyan1308,telu1262,0.3627450980392157,0.3580067503555525,21.03168,0.1315520013070962,0.326691538939384,0.5096
35247,sans1269,telu1262,0.7205882352941176,0.7042613867004913,22.233093,0.05087546045993274,0.001954055473801746,0.4359
35248,tigr1271,telu1262,0.3529411764705882,0.3317233658631039,21.283895,0.1018689311569484,0.22387245701648217,0.4646
35249,occi1239,telu1262,0.7843137254901961,0.7820682996774745,19.970345,0.10784568352321011,0.34624361427801487,0.5096
35250,ayac1239,telu1262,0.3578431372549019,0.3726723770133706,22.152079,0.10480966915665502,0.8539711042869479,0.5096
35251,stan1290,telu1262,0.8529411764705882,0.8486276976842276,21.145943,0.1287552951738744,0.37990798022448863,0.5096
35252,mode1248,telu1262,0.8284313725490197,0.8187647005002135,19.289982,0.1383411366415932,0.2877233971874647,0.5096
35253,bash1264,telu1262,0.5784313725490197,0.5483793299258195,22.848701,0.07474541514745559,0.2205205655462593,0.6591
35254,czec1258,telu1262,0.8578431372549019,0.8479929439499029,20.251968,0.10538212506485067,0.31058146825416166,0.5096
35255,shon1251,telu1262,0.3186274509803921,0.3053519277060705,20.040354,0.13814318012900184,0.3563116395892486,0.5096
35256,oriy1255,telu1262,0.7107843137254902,0.7112353369951078,21.42549,0.0769557809415613,0.001745772592489872,0.641
35257,uigh1240,telu1262,0.7598039215686274,0.7450032427899576,21.149517,0.09394440103901514,0.13967355863812284,0.4867
35259,sang1328,telu1262,0.3186274509803921,0.2900068287204788,25.370716,0.23950628955904174,0.3298601951155467,0.5096
35260,wels1247,taji1245,0.3970588235294117,0.2503799090486397,22.445803,0.07407181805900176,0.2994152893751821,0.4477
35261,west2369,taji1245,0.3970588235294117,0.253650169434799,13.042651,0.08328334577076657,0.08576790817216311,0.5765
35262,sind1272,taji1245,0.3431372549019608,0.1928266323140552,19.844213,0.08913256740721753,0.058234063436306986,0.4445
35263,tama1365,taji1245,0.2401960784313725,0.1108999650953691,24.296951,0.11742034160002368,0.37289977810552977,0.3743
35264,nige1253,taji1245,0.3382352941176471,0.2194233719385946,23.914806,0.10261495601763138,0.34728643464972625,0.0
35265,shan1277,taji1245,0.2647058823529412,0.1014172335600906,25.225298,0.047002242638955805,0.16385812706798256,0.6054
35266,plat1254,taji1245,0.3431372549019608,0.2020815570517155,23.458996,0.08484140146990782,0.3483786635306053,0.5765
35267,amha1245,taji1245,0.4019607843137255,0.2395869052413555,23.64257,0.08895536704835272,0.22909356724312624,0.3661
35268,mani1292,taji1245,0.2647058823529412,0.1522696720190277,23.642776,0.06720964894609927,0.10386071325918914,0.5893
35269,finn1318,taji1245,0.4166666666666667,0.2667553176566962,23.81142,0.08645493021288031,0.19889621055008028,0.3776
35270,stan1318,taji1245,0.4264705882352941,0.2757223435579376,24.522291,0.09022834372416266,0.12140123307455787,0.2851
35271,nort2641,taji1245,0.3578431372549019,0.2057325906905323,16.742182,0.06129941144602946,0.14339479276843137,0.3776
35272,rund1242,taji1245,0.3088235294117647,0.1789300078122739,27.837543,0.0324738273477404,0.31407730932089806,0.3776
35273,sund1252,taji1245,0.3529411764705882,0.1946231665908215,21.044086,0.06920547517311526,0.32049404108460855,0.0
35274,java1254,taji1245,0.3676470588235294,0.2230379610037995,21.1742,0.08365091779063571,0.3339148747140007,0.3776
35275,stan1306,taji1245,0.4264705882352941,0.2818319312562592,26.872093,0.07366582618664108,0.2949412505246882,0.5765
35276,cebu1242,taji1245,0.3970588235294117,0.2507167209920947,23.255768,0.04686887834378517,0.30154879437848725,0.3776
35277,kach1280,taji1245,0.3382352941176471,0.2286072359037863,23.460068,0.07746305664835373,0.16076838005203423,0.3776
35278,stan1289,taji1245,0.4068627450980392,0.2581483840761066,20.613129,0.11222459965789444,0.3144603525509211,0.3776
35279,urdu1245,taji1245,0.3627450980392157,0.2107230832031305,21.58175,0.08265308560278006,0.07080643605359095,0.2952
35280,halh1238,taji1245,0.3970588235294117,0.2506372264456796,23.331963,0.08381872821204495,0.1413812328104499,0.3776
35281,telu1262,taji1245,0.3774509803921568,0.2344425240372351,21.494,0.10334273128319205,0.1046131861241663,0.4867
35282,thai1261,taji1245,0.392156862745098,0.2458623071629468,24.834888,0.0859004111494982,0.20375296565318396,0.7012
35283,east2282,taji1245,0.3676470588235294,0.2192971791180077,24.323296,0.08504860312306306,0.18945574276375793,0.3776
35284,nort2690,taji1245,0.3480392156862745,0.2018392704631237,27.732496,0.09089764206987716,0.030068664024260453,0.3776
35285,poli1260,taji1245,0.4313725490196078,0.2849344204182913,22.37998,0.13757508616076664,0.208966181545845,0.3776
35286,soma1255,taji1245,0.3970588235294117,0.2522849714861763,23.887405,0.1223296296496389,0.22924002700251195,0.3776
35287,ewee1241,taji1245,0.3578431372549019,0.2267307092351762,23.176807,0.10549217995350113,0.3904582219481628,0.3776
35288,fiji1243,taji1245,0.3088235294117647,0.1678231063613123,23.120037,0.11269124129583585,0.583541500784061,0.3776
35289,swed1254,taji1245,0.446078431372549,0.3032462627298774,21.695583,0.11698510388724737,0.21559479468391257,0.4161
35290,egyp1253,taji1245,0.392156862745098,0.2478756419988647,22.307545,0.10162707153856165,0.19826866733519924,0.2851
35291,bash1264,taji1245,0.4362745098039216,0.2792578718234281,25.155647,0.09778544803786238,0.1434406373696239,0.5
35292,ayac1239,taji1245,0.3529411764705882,0.2059663289233691,23.790009,0.078003938450117,0.7751370353003794,0.3776
35293,taiz1242,taji1245,0.392156862745098,0.2439748547203678,24.912006,0.05697971103682764,0.1719318350216104,0.2851
35294,czec1258,taji1245,0.4705882352941176,0.3157574308186718,20.385536,0.08497120541867764,0.21758244760195913,0.3776
35295,stan1290,taji1245,0.4607843137254901,0.3058845915988773,22.157167,0.11180419774912453,0.30504579285946865,0.3776
35296,astu1245,taji1245,0.3823529411764705,0.2337675162230791,21.97884,0.05697971103682764,0.3059568633117943,0.3776
35297,haus1257,taji1245,0.3823529411764705,0.2260846296560582,21.995108,0.10351470771750271,0.340396933792392,0.0
35298,laoo1244,taji1245,0.3774509803921568,0.2423812224833212,22.781622,0.0667800864629573,0.20830365984698218,0.5893
35299,sout2649,taji1245,0.3627450980392157,0.2220198500686305,19.848703,0.100986339631705,0.04570966284341151,0.2851
35300,yuec1235,taji1245,0.4117647058823529,0.2691708567484965,21.96422,0.10596130973341422,0.16639908782028437,0.4973
35301,meso1252,taji1245,0.4362745098039216,0.2879791620198644,23.527405,0.04038789947351029,0.12140123307455787,0.2851
35302,kabu1256,taji1245,0.3627450980392157,0.1981821345107609,22.099304,0.2342407099995828,0.4201864221895809,0.3776
35303,cent2050,taji1245,0.3137254901960784,0.1768186995077751,23.147375,0.08879990995612852,0.34375144195675644,0.5765
35304,mina1268,taji1245,0.3529411764705882,0.1939702030392739,22.970537,0.06674789897637545,0.2727852411050435,0.0
35306,sici1248,taji1245,0.3774509803921568,0.2139963385106006,21.594906,0.0857688073889411,0.24087578849354144,0.3776
35307,mala1464,taji1245,0.4264705882352941,0.2837826180034781,23.242598,0.10881446429153696,0.10619969214182592,0.4445
35308,dani1285,taji1245,0.4215686274509804,0.2789215759365013,21.041933,0.09771402709204258,0.23533485149201686,0.4161
35309,dutc1256,taji1245,0.4607843137254901,0.3111505720886737,20.878822,0.10361512573748688,0.25875508196789354,0.3776
35310,nepa1254,taji1245,0.3774509803921568,0.2259155714434494,19.522058,0.10115677161706582,0.09399334869949175,0.3776
35311,sout3123,taji1245,0.4117647058823529,0.2626479286978824,24.614307,0.08848120193674536,0.15800058900339334,0.2851
35312,luok1236,taji1245,0.3382352941176471,0.2215831787260358,26.94881,0.09901598411127599,0.2726667856966581,0.3776
35315,stan1295,taji1245,0.4166666666666667,0.2795820550442399,23.237541,0.09856086327995128,0.24247710116766671,0.3776
35316,bela1254,taji1245,0.4215686274509804,0.2723526346736825,21.197657,0.09669404858189379,0.16973119052804062,0.0
35317,tami1289,taji1245,0.3970588235294117,0.2601732030600665,23.361467,0.10177542314422472,0.11302512846273532,0.422
35318,moss1236,taji1245,0.284313725490196,0.1775562039098982,24.77664,0.05879782005950207,0.3800761554753079,0.3776
35319,dzon1239,taji1245,0.25,0.0726844801329087,25.2778,0.06603302703416647,0.1162323389971116,0.6462
35320,assa1263,taji1245,0.3088235294117647,0.1520795609213585,21.170082,0.0409536067479902,0.10392816296339763,0.5893
35321,nucl1305,taji1245,0.3774509803921568,0.2329137477604447,22.935497,0.08740091989161214,0.10411343918847529,0.5342
35322,indo1316,taji1245,0.4264705882352941,0.2701789996961724,24.991327,0.0644075712208616,0.3336873162325281,0.0
35323,lush1249,taji1245,0.3872549019607843,0.2400387669518675,23.616858,0.09158062103997122,0.10400641618832529,0.4445
35324,roma1327,taji1245,0.4411764705882353,0.3033647015022825,21.457567,0.07938412533348482,0.18418267502168378,0.3776
35325,oriy1255,taji1245,0.3676470588235294,0.2069672970447073,20.083578,0.07049115890837798,0.10399242717154387,0.5765
35326,pang1290,taji1245,0.392156862745098,0.2429029898063698,27.193565,0.061103640934240144,0.3016596050572101,0.3776
35327,dari1249,taji1245,0.4068627450980392,0.2679248531563926,15.405031,0.056866476546089895,0.04239172720012725,0.2851
35328,sinh1246,taji1245,0.3529411764705882,0.2105543320696763,22.023737,0.07143093481212337,0.18573598706248262,0.5342
35329,tibe1272,taji1245,0.2401960784313725,0.0837879856513396,22.268368,0.1023752131929796,0.1480831224242081,0.4821
35330,east2295,taji1245,0.2892156862745098,0.1378085388788019,21.480562,0.0592442748075489,0.28278434540098707,0.5765
35332,kash1277,taji1245,0.3284313725490196,0.194484110071921,20.143023,0.11159493514960894,0.10268146180295024,0.2952
35333,tuni1259,taji1245,0.392156862745098,0.2473038359705444,22.859846,0.055818732446424435,0.2658790152711391,0.0
35335,limb1263,taji1245,0.3823529411764705,0.2231857651153084,21.539343,0.05697971103682764,0.254294158479728,0.3776
35336,kirg1245,taji1245,0.3725490196078431,0.2299994432338017,25.331274,0.07818326483964633,0.025320405929535317,0.0
35337,hind1269,taji1245,0.3872549019607843,0.2281538544271463,20.897793,0.14274284818644878,0.10467347320093252,0.4445
35338,occi1239,taji1245,0.3774509803921568,0.2256449749711205,20.86076,0.08423681555049245,0.2569436925875619,0.3776
35339,russ1263,taji1245,0.4166666666666667,0.2575297888343568,19.638937,0.10667086084211175,0.14279879478852303,0.5
35340,kabi1261,taji1245,0.2696078431372549,0.1602991364896127,24.096592,0.04964337722591494,0.38117601739838225,0.3776
35341,tata1255,taji1245,0.4313725490196078,0.2791860618180709,24.32976,0.06886145104372954,0.1354606427506513,0.0
35342,twii1234,taji1245,0.3578431372549019,0.2151243311086347,24.653997,0.09070314281223668,0.39200692239279883,0.3776
35343,akan1250,taji1245,0.3333333333333333,0.2030237010911747,22.901714,0.09053739707923736,0.39200692239279883,0.0
35344,beng1280,taji1245,0.3725490196078431,0.2340627409120559,19.27343,0.08628864752704002,0.11916804811674923,0.5893
35345,sant1410,taji1245,0.2549019607843137,0.0648347877242867,23.76821,0.08397558410289185,0.10403077893828046,0.4445
35346,west2721,taji1245,0.284313725490196,0.1650241846784979,24.813387,0.046562270728292554,0.23804533987567583,0.5765
35348,taji1245,taji1245,0.3970588235294117,0.2677057267976583,0.0004472136,0.0,1.24768664061447e-18,0.0
35349,cent1989,taji1245,0.392156862745098,0.2525365989750819,24.24683,0.09188123083418709,0.22864566913705514,0.6082
35350,lith1251,taji1245,0.3970588235294117,0.25420729868302,20.316883,0.10746531727685127,0.1959811630876604,0.3776
35351,port1283,taji1245,0.4411764705882353,0.2934554402015588,21.770561,0.11127299273340141,0.6448543522305153,0.3776
35352,ilok1237,taji1245,0.3333333333333333,0.1884606331016846,25.365723,0.09025622305627479,0.3025321066779459,0.3776
35353,bugi1244,taji1245,0.3970588235294117,0.2522621593184672,22.23942,0.0640787577674552,0.33378491788184717,0.3776
35354,tswa1253,taji1245,0.3431372549019608,0.2306120202920774,23.73041,0.06468507367666076,0.442165348488252,0.3776
35355,cent2194,taji1245,0.2205882352941176,0.0759002777351401,24.324171,0.06845996045546998,0.3472811779583581,0.156
35356,gali1258,taji1245,0.446078431372549,0.297513013302487,26.331919,0.11849327604004456,0.3057964549048948,0.3776
35357,maga1260,taji1245,0.3529411764705882,0.1886441554660837,21.323273,0.036331286970869736,0.10391257791643023,0.571
35360,awad1243,taji1245,0.3627450980392157,0.1949602376161732,19.496143,0.08561921133777661,0.10130038439006082,0.571
35361,slov1269,taji1245,0.446078431372549,0.2943573583279465,24.426876,0.05697971103682764,0.21039410179615312,0.3776
35362,ukra1253,taji1245,0.4215686274509804,0.2744093498448899,21.062443,0.08457072454045766,0.16101412317671315,0.5
35363,bulg1262,taji1245,0.4215686274509804,0.270711738688291,20.142187,0.07721935652830547,0.18534724817569312,0.3776
35364,chok1245,taji1245,0.2941176470588235,0.1943867953648324,25.656507,0.05697971103682764,0.3630348322070385,0.3776
35365,kiku1240,taji1245,0.3284313725490196,0.2055125725338491,24.24856,0.08517204544080859,0.27869997627177745,0.3776
35366,icel1247,taji1245,0.4068627450980392,0.2664133137817348,25.275011,0.1000483044585353,0.3036707562683803,0.4161
35367,bosn1245,taji1245,0.446078431372549,0.2929572460060265,25.463276,0.09022676326973211,0.2131863606571486,0.3776
35368,hung1274,taji1245,0.4117647058823529,0.2632237570670863,22.849068,0.10645321550530673,0.2051549352356604,0.3776
35369,nucl1417,taji1245,0.3186274509803921,0.1765138263097447,21.93404,0.08381600948517687,0.3472492607219515,0.3776
35370,ital1282,taji1245,0.4166666666666667,0.2639785820248893,21.94595,0.09405920981581739,0.25485771309452676,0.3776
35371,kaby1243,taji1245,0.3039215686274509,0.1492136038876023,23.382776,0.09042130289208439,0.3060962584454008,0.156
35373,taga1270,taji1245,0.4117647058823529,0.2839689218370845,23.398663,0.10059523653044655,0.30596647446842107,0.422
35374,cent2142,taji1245,0.3137254901960784,0.1791495652941436,25.168226,0.11436947636958672,0.7518260468227244,0.3776
35375,norw1259,taji1245,0.4411764705882353,0.2910972835320871,25.599194,0.11514630856480812,0.23985806581287192,0.3776
35376,bhoj1244,taji1245,0.3529411764705882,0.1895858387661666,19.449942,0.058341741032793326,0.10334745657120671,0.5893
35377,sout2807,taji1245,0.3431372549019608,0.223109287361075,26.007397,0.07187207686160613,0.4446950838058714,0.3776
35378,samo1305,taji1245,0.3088235294117647,0.1573040939428485,27.594719,0.09352002835464213,0.6306317558397968,0.3776
35379,wara1300,taji1245,0.3676470588235294,0.2166449534870587,25.58479,0.07567462400850733,0.311351624648808,0.3776
35380,kiny1244,taji1245,0.3578431372549019,0.2481261113967149,24.11599,0.06121861189632083,0.30780655742733887,0.3776
35381,norw1262,taji1245,0.4215686274509804,0.27955436376489,25.410204,0.11060750441540246,0.23985806581287192,0.3776
35382,sile1253,taji1245,0.3627450980392157,0.2196033319927204,25.496098,0.05697971103682764,0.2134536400108696,0.3776
35383,bemb1257,taji1245,0.3137254901960784,0.173031520681199,23.376148,0.1023432436755316,0.36362353024110733,0.3776
35384,viet1252,taji1245,0.4656862745098039,0.3050831566392791,23.679056,0.10477004007011326,0.2212774501234587,0.4973
35385,sans1269,taji1245,0.3235294117647059,0.1600178478471034,21.420376,0.05925496710024947,0.10373148300078319,0.5784
35386,shon1251,taji1245,0.3284313725490196,0.2074885382679856,22.840591,0.10594503198238947,0.3855656513248747,0.3776
35387,crim1257,taji1245,0.3529411764705882,0.1983519697805411,25.545458,0.061064030356262844,0.11724537556058581,0.3776
35388,chha1249,taji1245,0.3578431372549019,0.1966208781969048,19.201532,0.05697971103682764,0.1219082130533065,0.571
35389,croa1245,taji1245,0.446078431372549,0.2964462339959907,25.46272,0.0906751371561153,0.22583083776773175,0.3776
35390,gand1255,taji1245,0.3284313725490196,0.1973613112080789,24.491247,0.08439334178599656,0.2855768817712121,0.0
35391,swat1243,taji1245,0.3284313725490196,0.1997908291662581,25.949696,0.013386626233326648,0.4395004475591402,0.3776
35392,tokp1240,taji1245,0.3725490196078431,0.2172919984690791,25.974693,0.22495257228737964,0.4798758826289605,0.3776
35393,mode1248,taji1245,0.4411764705882353,0.2906666400557378,20.150972,0.11617888255218589,0.20965519345811556,0.3776
35394,stan1325,taji1245,0.3529411764705882,0.2087029179996521,25.115417,0.08504860312306306,0.19061703433636232,0.3776
35395,slov1268,taji1245,0.4313725490196078,0.2774412093476505,20.337841,0.09781276138200767,0.22890555505174168,0.3776
35396,tson1249,taji1245,0.3333333333333333,0.2242245549568478,24.428272,0.06652757099794993,0.4180847890377878,0.3776
35397,vene1258,taji1245,0.3627450980392157,0.1931416783529459,21.790724,0.05697971103682764,0.4631177458228867,0.3776
35398,najd1235,taji1245,0.4166666666666667,0.2656421724131954,23.055502,0.053443740821377594,0.14120852728895195,0.2851
