dataset,task,model,model_name,metric,metric_name,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_paired_units,outcome_name,comparison_family,difference_definition,negative_difference_favours,positive_difference_favours,holm_p_value,cross_task_comparability
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Script,performance_loss_pct,-1.5602610396138599,-3.2434454174065297,0.0,0.051697415129243536,9,PL (%),All methods within held-out task,method_a minus method_b,MLP,Script,1.0,scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Typological,performance_loss_pct,7.696197362569587,-1.1874606252155273,19.76185484687418,0.1551922403879806,9,PL (%),All methods within held-out task,method_a minus method_b,MLP,Typological,1.0,scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Wikipedia size,performance_loss_pct,-0.6338364959290035,-13.422755843591156,11.179285371219695,0.9346532673366331,9,PL (%),All methods within held-out task,method_a minus method_b,MLP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Script,Typological,performance_loss_pct,9.256458402183448,0.8601975662790866,20.57828032529308,0.010199490025498725,9,PL (%),All methods within held-out task,method_a minus method_b,Script,Typological,0.4997750112494375,scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Script,Wikipedia size,performance_loss_pct,0.9264245436848567,-10.700619006066818,12.044944957158611,0.8548572571371431,9,PL (%),All methods within held-out task,method_a minus method_b,Script,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Wikipedia size,performance_loss_pct,-8.33003385849859,-23.129489546490916,2.8377629963615174,0.20228988550572471,9,PL (%),All methods within held-out task,method_a minus method_b,Typological,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,ASJP,Always English,performance_loss_pct,-8.5202937845644,-13.05660159110903,-3.9244908109351337,0.000599970001499925,147,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Always English,0.020998950052497373,scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,ASJP,Composite-Equal,performance_loss_pct,0.15922747729087824,-3.132525084457226,3.3221830136700574,0.9211539423028848,147,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-Equal,1.0,scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,ASJP,Composite-RRF,performance_loss_pct,-0.22339318325820887,-3.848283655300209,3.232294878915364,0.9023548822558872,147,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,ASJP,Genetic,performance_loss_pct,-4.82479533973977,-9.018763318545526,-0.721265757430573,0.021798910054497276,147,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Genetic,0.39238038098095096,scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,ASJP,Geographic,performance_loss_pct,-7.007998850788287,-11.723134992631644,-2.3198818740966956,0.0038998050097495125,147,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Geographic,0.10529473526323684,scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,ASJP,LightGBM,performance_loss_pct,4.60822768536788,1.2211300123738786,8.05611075451688,0.007999600019999,147,PL (%),All methods within held-out task,method_a minus method_b,ASJP,LightGBM,0.18399080045997698,scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,ASJP,MLP,performance_loss_pct,0.9728518653100331,-2.306558753828091,4.165344581588149,0.5413729313534323,147,PL (%),All methods within held-out task,method_a minus method_b,ASJP,MLP,1.0,scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,ASJP,Script,performance_loss_pct,-15.796591762160869,-20.314463086631402,-11.270901221520674,9.99950002499875e-05,147,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Script,0.005499725013749312,scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,ASJP,Typological,performance_loss_pct,-5.369110694999637,-9.614482018712936,-1.0666527466355795,0.015299235038248088,147,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Typological,0.30598470076496176,scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,ASJP,Wikipedia size,performance_loss_pct,-16.423258769276426,-22.0023874885869,-10.787243516364075,9.99950002499875e-05,147,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Wikipedia size,0.005499725013749312,scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Always English,Composite-Equal,performance_loss_pct,8.67952126185528,3.8155331310973195,13.299041037250648,0.0006999650017499125,147,PL (%),All methods within held-out task,method_a minus method_b,Always English,Composite-Equal,0.023098845057747112,scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Always English,Composite-RRF,performance_loss_pct,8.296900601306195,3.506518810322385,12.912914653698099,0.0010999450027498626,147,PL (%),All methods within held-out task,method_a minus method_b,Always English,Composite-RRF,0.03409829508524574,scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Always English,Genetic,performance_loss_pct,3.695498444824633,-2.1187216502657322,9.314271998191114,0.20388980550972452,147,PL (%),All methods within held-out task,method_a minus method_b,Always English,Genetic,1.0,scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Always English,Geographic,performance_loss_pct,1.512294933776115,-3.7593976927660377,6.680190446651574,0.5647717614119294,147,PL (%),All methods within held-out task,method_a minus method_b,Always English,Geographic,1.0,scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Always English,LightGBM,performance_loss_pct,13.128521469932283,8.557488057167495,17.49485446111317,9.99950002499875e-05,147,PL (%),All methods within held-out task,method_a minus method_b,Always English,LightGBM,0.005499725013749312,scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Always English,MLP,performance_loss_pct,9.493145649874434,5.043663339810021,13.719498428546071,0.0002999850007499625,147,PL (%),All methods within held-out task,method_a minus method_b,Always English,MLP,0.011399430028498575,scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Always English,Script,performance_loss_pct,-7.276297977596465,-11.575571098495502,-2.9453373202124693,0.0004999750012499375,147,PL (%),All methods within held-out task,method_a minus method_b,Always English,Script,0.01799910004499775,scale-free; suitable for cross-task aggregation
